ssyk2012_4	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai	ssyk2012_1	ssyk2012_2	ssyk2012_3
4112 Löne- och personaladministratörer	2012	.87873185	.21993096		.10603642				.00080029224		.033001676	.00080029224	95.150002	90.660004		95.150002				98.699997		99.169998	98.699997	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2013	3.6965253	.2363999	1.3447798	.15036809				.0022366946		.053273097	.0022366946	89.720001	90.660004	45.27	95.150002				98.699997		99.169998	98.699997	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2014	6.1271353	.25286883	2.145153	.19660972			.0047730133	.019385211		.067965224	.019385211	90.190002	90.660004	45.27	95.150002			97.040001	98.699997		99.169998	98.699997	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2015	11.130117	.27081388	2.9455261	.24866852		.033348605	.0080205314	.035102472	.0052853054	.36253574	.11423966	94.440002	90.660004	45.27	95.150002		88.529999	97.040001	98.699997	99.650002	99.169998	95.629997	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2016	17.991974	.3362141	3.172852	.25415069	.068880007	.43192559	.21002921	.058346841	.014975416	.41059101	.72856742	95.389999	90.660004	45.27	95.150002	97.75	88.529999	97.040001	98.699997	99.650002	99.169998	90.900002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2017	18.768797	.33845031	3.1933718	.28301582	.095033117	.43198684	.21576887	.062455285	.021625346	.42751813	.73374045	95.389999	90.660004	45.27	95.150002	97.75	88.529999	97.040001	98.699997	99.650002	99.169998	90.900002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2018	22.03973	.33863774	3.6584713	.29978251	.09508197	.51079595	.22680148	.14827409	.029941225	.47029585	1.0628469	95.629997	90.660004	45.27	95.150002	97.75	88.529999	97.040001	98.699997	99.650002	99.169998	92.080002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2019	28.894787	.33873609	4.6010156	.39389431	.1026054	.56972349	.30544528	.21252568	.057918526	.56055617	1.30909	95.629997	90.660004	45.27	95.150002	97.75	88.529999	97.040001	98.699997	99.650002	99.169998	93.260002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2020	32.563759	.33878356	4.6299319	.48139802	.12188818	.68456864	.30960941	.52265608	.064008921	.63111556	2.1115146	96.339996	90.660004	45.27	95.150002	97.75	88.529999	97.040001	98.699997	99.650002	99.169998	94.68	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2021	35.866402	.33889213	4.6343408	.56918848	.21574908	.88088316	.32702175	.62737393	.066711701	.66619384	2.6993055	96.339996	90.660004	45.27	95.150002	97.75	88.529999	97.040001	98.699997	99.650002	99.169998	94.68	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2022	39.519825	.33889225	4.6478858	.58812618	.24603677	.9210397	.38779938	1.2295723	.068020828	.71637541	3.652673	96.57	90.660004	45.27	95.150002	97.75	88.529999	97.040001	98.699997	99.650002	99.169998	95.860001	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4112 Löne- och personaladministratörer	2023	44.940399	.33889234	4.6514411	.59189314	.33534819	.92510229	.63463199	1.5941559	.068782479	1.2292339	4.0982909	98.230003	90.660004	45.27	95.150002	97.75	88.529999	97.040001	98.699997	99.650002	99.169998	96.339996	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2010	.32325652	.098697707		.031077556						.0061223707		90.190002	87.830002		84.989998						98.699997		4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2011	.5419808	.19640964		.037002254						.012244741		90.900002	87.830002		84.989998						98.699997		4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2012	.82657373	.21230772		.095134303				.00072241726		.031743053	.00072241726	91.839996	87.830002		84.989998				93.029999		98.699997	93.029999	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2013	3.622261	.22820581	1.3718116	.13490802				.0020190459		.051241364	.0020190459	86.410004	87.830002	48.580002	84.989998				93.029999		98.699997	93.029999	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2014	5.9980512	.24410391	2.1882732	.17639531			.0042602243	.017498869		.06537316	.017498869	87.349998	87.830002	48.580002	84.989998			90.43	93.029999		98.699997	93.029999	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2015	10.818628	.26142693	3.004735	.22310169		.02917587	.0071588466	.031686708	.0048180749	.34870932	.10146971	91.610001	87.830002	48.580002	84.989998		77.419998	90.43	93.029999	96.339996	98.699997	86.639999	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2016	17.157894	.32456025	3.2366304	.22802021	.061158933	.37788108	.18746476	.052669212	.013651561	.39493185	.64187962	90.900002	87.830002	48.580002	84.989998	88.769997	77.419998	90.43	93.029999	96.339996	98.699997	80.730003	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2017	17.879148	.32671896	3.2575626	.25391757	.084380418	.37793466	.19258778	.056377873	.019713625	.41121343	.64653164	90.900002	87.830002	48.580002	84.989998	88.769997	77.419998	90.43	93.029999	96.339996	98.699997	80.970001	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2018	20.978514	.32689992	3.7320113	.26896039	.084423803	.44688281	.20243509	.13384581	.027294368	.45235968	.93881387	91.129997	87.830002	48.580002	84.989998	88.769997	77.419998	90.43	93.029999	96.339996	98.699997	81.68	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2019	27.472246	.32699484	4.6935019	.35339612	.091103896	.49843708	.2726298	.19184518	.052798428	.53917766	1.1575055	91.610001	87.830002	48.580002	84.989998	88.769997	77.419998	90.43	93.029999	96.339996	98.699997	81.910004	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2020	30.823425	.32704064	4.7229996	.43190315	.10822517	.5989123	.27634656	.47179732	.058350421	.60704601	1.8726697	92.080002	87.830002	48.580002	84.989998	88.769997	77.419998	90.43	93.029999	96.339996	98.699997	85.459999	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2021	33.801228	.32714546	4.7274971	.51066738	.19156478	.77066302	.29188821	.56632525	.060814269	.64078647	2.3932574	91.839996	87.830002	48.580002	84.989998	88.769997	77.419998	90.43	93.029999	96.339996	98.699997	84.040001	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2022	37.125523	.32714558	4.7413144	.52765805	.21845737	.80579495	.34613621	1.1099248	.062007662	.68905419	3.247807	92.550003	87.830002	48.580002	84.989998	88.769997	77.419998	90.43	93.029999	96.339996	98.699997	86.639999	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4113 Backofficepersonal m.fl.	2023	42.102367	.32714567	4.7449408	.53103775	.29775751	.80934924	.56645036	1.4390314	.062701985	1.1823531	3.6487293	93.029999	87.830002	48.580002	84.989998	88.769997	77.419998	90.43	93.029999	96.339996	98.699997	86.879997	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2010	.31267622	.096208185		.031079212						.005296859		87.349998	85.699997		85.220001						92.080002		4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2011	.52274728	.19145547		.037004225						.010593718		87.589996	85.699997		85.220001						92.080002		4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2012	.79423511	.20695254		.095139384				.00065833773		.027462969	.00065833773	88.529999	85.699997		85.220001				86.410004		92.080002	86.410004	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2013	3.5197797	.22244962	1.3524232	.13491523				.0018399532		.044332221	.0018399532	78.839996	85.699997	45.98	85.220001				86.410004		92.080002	86.410004	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2014	5.82059	.2379467	2.1573453	.17640474			.0039308453	.015946692		.056558553	.015946692	81.209999	85.699997	45.98	85.220001			83.809998	86.410004		92.080002	86.410004	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2015	10.413402	.25483277	2.9622676	.22311361		.030795414	.0066053597	.028876048	.0041715531	.301691	.099576406	86.410004	85.699997	45.98	85.220001		83.57	83.809998	86.410004	87.830002	92.080002	83.57	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2016	16.555729	.31637365	3.1908855	.2280324	.059067927	.39885718	.17297092	.04799737	.011819704	.34168106	.65452951	87.349998	85.699997	45.98	85.220001	85.220001	83.57	83.809998	86.410004	87.830002	92.080002	82.860001	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2017	17.236959	.31847793	3.2115221	.25393113	.081495479	.39891374	.17769785	.051377065	.017068319	.35576731	.65884012	87.830002	85.699997	45.98	85.220001	85.220001	83.57	83.809998	86.410004	87.830002	92.080002	83.099998	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2018	20.215477	.3186543	3.6792653	.26897475	.081537373	.47168916	.18678384	.12197348	.023631824	.39136559	.94555575	87.349998	85.699997	45.98	85.220001	85.220001	83.57	83.809998	86.410004	87.830002	92.080002	82.389999	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2019	26.430334	.31874681	4.6271667	.35341498	.087989084	.52610523	.25155142	.1748282	.045713574	.46647742	1.1600773	87.349998	85.699997	45.98	85.220001	85.220001	83.57	83.809998	86.410004	87.830002	92.080002	82.150002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2020	29.620733	.31879148	4.6562471	.43192619	.10452499	.63215774	.25498083	.42994812	.050520565	.52519476	1.8501983	87.589996	85.699997	45.98	85.220001	85.220001	83.57	83.809998	86.410004	87.830002	92.080002	83.57	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2021	32.498524	.31889367	4.6606812	.51069468	.18501523	.81344229	.26932088	.51609129	.052653797	.55438584	2.3675375	87.830002	85.699997	45.98	85.220001	85.220001	83.57	83.809998	86.410004	87.830002	92.080002	83.330002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2022	35.611519	.31889376	4.6743031	.52768618	.21098837	.85052443	.31937468	1.0114727	.053687055	.59614539	3.1710496	88.300003	85.699997	45.98	85.220001	85.220001	83.57	83.809998	86.410004	87.830002	92.080002	84.040001	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4114 Marknads- och försäljningsassistenter	2023	40.155128	.31889385	4.6778784	.53106606	.28757724	.854276	.52265525	1.3113869	.054288205	1.0229303	3.5417967	88.059998	85.699997	45.98	85.220001	85.220001	83.57	83.809998	86.410004	87.830002	92.080002	84.989998	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4115 Inköps- och orderassistenter	2010	.30284488	.097311437		.02903904						.0046181772		83.099998	86.410004		78.610001						77.660004		4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4115 Inköps- och orderassistenter	2011	.50782561	.19365096		.034575112						.0092363544		83.330002	86.410004		78.610001						77.660004		4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4115 Inköps- och orderassistenter	2012	.76220143	.20932575		.088894024				.00061592757		.02394416	.00061592757	82.620003	86.410004		78.610001				79.080002		77.660004	79.080002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4115 Inköps- och orderassistenter	2013	3.5340331	.22500053	1.4217616	.1260588				.0017214234		.038651966	.0017214234	80.970001	86.410004	56.150002	78.610001				79.080002		77.660004	79.080002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4115 Inköps- och orderassistenter	2014	5.8493757	.24067532	2.267952	.16482477			.0037847734	.014919405		.04931175	.014919405	82.860001	86.410004	56.150002	78.610001			80.5	79.080002		77.660004	79.080002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4115 Inköps- och orderassistenter	2015	10.333225	.25775504	3.1141424	.20846747		.030118909	.0063599022	.027015852	.0037756437	.26303554	.095309719	85.220001	86.410004	56.150002	78.610001		81.440002	80.5	79.080002	78.370003	77.660004	79.080002	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4115 Inköps- och orderassistenter	2016	16.335821	.32000163	3.3544817	.21306336	.056931652	.39009517	.16654328	.044905379	.010697931	.29790175	.6336723	85.699997	86.410004	56.150002	78.610001	80.730003	81.440002	80.5	79.080002	78.370003	77.660004	79.790001	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4115 Inköps- och orderassistenter	2017	16.986887	.32213002	3.3761761	.23726201	.078548074	.39015049	.17109455	.048067354	.015448416	.31018311	.63772607	85.699997	86.410004	56.150002	78.610001	80.730003	81.440002	80.5	79.080002	78.370003	77.660004	79.790001	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
4115 Inköps- och orderassistenter	2018	19.911226	.32230839	3.8679004	.2513181	.078588463	.46132722	.17984289	.11411595	.021389	.34122023	.91208082	85.699997	86.410004	56.150002	78.610001	80.730003	81.440002	80.5	79.080002	78.370003	77.660004	79.309998	4 Yrken inom administration och kundtjänst	41 Kontorsassistenter och sekreterare	411 Kontorsassistenter och sekreterare
